Frequency (Hz),Amplitude (dBÎ¼V)
515970000.0,110.0409772
516455000.0,103.0450894
516940000.0,112.6608045
517425000.0,105.7871778
517910000.0,102.9488065
518395000.0,109.4730374
518880000.0,112.0479505
519365000.0,103.9116361
519850000.0,110.9574124
520335000.0,106.8253858
520820000.0,104.0482862
521305000.0,88.0129239
521790000.0,98.8802411
522275000.0,107.7642362
522760000.0,110.1576459
523245000.0,102.9335553
523730000.0,103.3804395
524215000.0,107.1153028
524700000.0,112.4779203
525185000.0,106.4325711
525670000.0,105.970123
526155000.0,91.6899411
526640000.0,102.9738156
527125000.0,105.7096936
527610000.0,110.6110685
528095000.0,102.9039533
528580000.0,112.2903592
529065000.0,108.6460416
529550000.0,106.3676908
530035000.0,113.6041715
530520000.0,108.1803281
531005000.0,95.9057996
531490000.0,106.5020063
531975000.0,103.9894864
532460000.0,111.0322721
532945000.0,106.8785627
533430000.0,102.8736798
533915000.0,108.5729444
534400000.0,103.9924848
534885000.0,93.9189222
535370000.0,108.7240827
535855000.0,108.922508
536340000.0,96.7891461
536825000.0,102.806976
537310000.0,110.2515409
537795000.0,106.9710767
538280000.0,112.1523893
538765000.0,110.4115979
539250000.0,106.8907544
539735000.0,95.9714429
540220000.0,106.9213102
540705000.0,105.050987
541190000.0,103.9701688
541675000.0,107.5473783
542160000.0,105.1378705
542645000.0,114.2625882
543130000.0,107.1504209
543615000.0,103.3271711
544100000.0,104.2857511
544585000.0,105.7965772
545070000.0,105.4784543
545555000.0,105.188606
546040000.0,103.2269895
546525000.0,102.7402112
547010000.0,104.4456937
547495000.0,109.2086713
547980000.0,104.4328229
548465000.0,102.9685437
548950000.0,108.147125
549435000.0,110.5770871
549920000.0,106.2013471
550405000.0,100.1369321
550890000.0,110.7121732
551375000.0,104.0131757
551860000.0,98.8352964
552345000.0,97.1339337
552830000.0,105.4713056
553315000.0,110.101608
553800000.0,109.0518491
554285000.0,106.5897748
554770000.0,105.288368
555255000.0,107.3309705
555740000.0,106.7962415
556225000.0,105.5983731
556710000.0,107.1541745
557195000.0,105.0544583
557680000.0,100.5699079
558165000.0,105.5224836
558650000.0,108.2470548
559135000.0,98.5243146
559620000.0,109.8734357
560105000.0,106.6972882
560590000.0,105.5398633
561075000.0,99.3089673
561560000.0,93.2417752
562045000.0,109.3989865
562530000.0,96.95507789999999
563015000.0,102.4737317
563500000.0,111.346481
563985000.0,102.3231885
564470000.0,102.918266
564955000.0,111.5725934
565440000.0,103.6699826
565925000.0,104.3183286
566410000.0,104.0975797
566895000.0,97.8081739
567380000.0,102.4907682
567865000.0,102.7365949
568350000.0,110.9146497
568835000.0,103.4287336
569320000.0,111.4334027
569805000.0,109.8081662
570290000.0,105.4134061
570775000.0,98.86119049999999
571260000.0,111.1723172
571745000.0,105.2208936
572230000.0,108.6443784
572715000.0,110.1128003
573200000.0,98.8379285
573685000.0,107.4931104
574170000.0,99.88504
574655000.0,109.3336331
575140000.0,104.2373883
575625000.0,99.9515073
576110000.0,98.1096189
576595000.0,108.9825666
577080000.0,104.475456
577565000.0,97.0256879
578050000.0,103.1547773
578535000.0,103.5571591
579020000.0,104.9326169
579505000.0,108.2193372
579990000.0,103.5069806
580475000.0,103.1931073
580960000.0,112.7104032
581445000.0,110.1678006
581930000.0,110.6083905
582415000.0,105.1552655
582900000.0,108.5419156
583385000.0,107.7471692
583870000.0,103.6277387
584355000.0,101.5551602
584840000.0,112.2210004
585325000.0,111.7934262
585810000.0,106.8948133
586295000.0,110.0322415
586780000.0,99.3689954
587265000.0,108.837898
587750000.0,103.9393308
588235000.0,107.604263
588720000.0,106.8824613
589205000.0,105.4167935
589690000.0,98.6596601
590175000.0,103.083244
590660000.0,109.0874478
591145000.0,112.9272077
591630000.0,111.4357068
592115000.0,108.9832303
592600000.0,108.9239728
593085000.0,97.7423474
593570000.0,111.7769544
594055000.0,103.2704999
594540000.0,90.5399015
595025000.0,106.3970563
595510000.0,106.3810041
595995000.0,108.2179639
596480000.0,89.2382047
596965000.0,109.5768964
597450000.0,109.9086988
597935000.0,99.2805402
598420000.0,106.3356549
598905000.0,109.1510846
599390000.0,96.652229
599875000.0,107.0618207
600360000.0,103.4434125
600845000.0,102.68884249999999
601330000.0,111.3225629
601815000.0,108.9491193
602300000.0,104.4336927
602785000.0,110.8470075
603270000.0,104.6337735
603755000.0,106.0663983
604240000.0,102.2677838
604725000.0,103.5792768
605210000.0,107.5820996
605695000.0,106.8367612
606180000.0,110.8124234
606665000.0,109.7769696
607150000.0,109.4556272
607635000.0,105.9492032
608120000.0,109.6802976
608605000.0,100.621742
609090000.0,107.4947431
609575000.0,107.185539
610060000.0,104.6841275
610545000.0,105.0624158
611030000.0,107.6453397
611515000.0,111.8140409
612000000.0,107.4378278
612485000.0,101.0007321
612970000.0,105.8345029
613455000.0,104.01004
613940000.0,106.5881345
614425000.0,101.2697065
614910000.0,110.6318814
615395000.0,105.4978406
615880000.0,110.6809995
616365000.0,108.8814008
616850000.0,105.5347211
617335000.0,103.7582852
617820000.0,113.3284833
618305000.0,106.9557798
618790000.0,106.1077726
619275000.0,105.1797101
619760000.0,106.6612928
620245000.0,106.5317609
620730000.0,109.4544751
621215000.0,103.6342466
621700000.0,104.1651914
622185000.0,98.1047666
622670000.0,102.8350446
623155000.0,98.5819394
623640000.0,108.5758664
624125000.0,110.2584531
624610000.0,110.774429
625095000.0,105.1735379
625580000.0,98.0548932
626065000.0,110.6071164
626550000.0,102.2645948
627035000.0,105.9433972
627520000.0,96.8934629
628005000.0,108.4568784
628490000.0,105.6163251
628975000.0,105.5162885
629460000.0,112.5152051
629945000.0,112.8252027
630430000.0,106.6408994
630915000.0,105.5684201
631400000.0,99.6909482
631885000.0,96.3921888
632370000.0,107.2214048
632855000.0,104.8551633
633340000.0,107.3327558
633825000.0,107.7166211
634310000.0,98.8407666
634795000.0,102.7268598
635280000.0,107.3961331
635765000.0,110.3135144
636250000.0,105.6051328
636735000.0,106.4726636
637220000.0,102.3337476
637705000.0,111.385246
638190000.0,109.7122342
638675000.0,100.5290067
639160000.0,107.194946
639645000.0,101.1472852
640130000.0,111.0719144
640615000.0,103.3341138
641100000.0,96.5992353
641585000.0,98.5454938
642070000.0,101.0813825
642555000.0,110.5000302
643040000.0,110.5585248
643525000.0,100.081352
644010000.0,113.0498044
644495000.0,104.0236356
644980000.0,98.8927533
645465000.0,80.83775299999999
645950000.0,98.2764814
646435000.0,103.5537336
646920000.0,111.6380307
647405000.0,108.1426465
647890000.0,107.3320996
648375000.0,113.8970182
648860000.0,107.2301709
649345000.0,113.5895993
649830000.0,107.7919004
650315000.0,106.6343839
650800000.0,110.5944593
651285000.0,103.1527784
651770000.0,105.1634214
652255000.0,107.283302
652740000.0,108.9363629
653225000.0,98.09082000000001
653710000.0,100.9643628
654195000.0,91.6522138
654680000.0,103.8603742
655165000.0,92.1222531
655650000.0,104.0036618
656135000.0,98.1784131
656620000.0,108.3134381
657105000.0,104.0029599
657590000.0,104.6827542
658075000.0,109.8503034
658560000.0,90.4849088
659045000.0,103.5789411
659530000.0,111.3569409
660015000.0,100.6416776
660500000.0,102.6074674
660985000.0,111.4562451
661470000.0,113.4723127
661955000.0,83.9580838
662440000.0,110.5200193
662925000.0,107.7403638
663410000.0,111.9752652
663895000.0,105.4173276
664380000.0,110.3951032
664865000.0,107.6988675
665350000.0,105.5164106
665835000.0,112.0933606
666320000.0,108.2823407
666805000.0,108.978851
667290000.0,110.60736059999999
667775000.0,108.9332807
668260000.0,110.2706983
668745000.0,100.1557462
669230000.0,106.3952634
669715000.0,96.3628156
670200000.0,107.801605
670685000.0,108.749336
671170000.0,104.6679914
671655000.0,106.5656278
672140000.0,109.6791532
672625000.0,109.526016
673110000.0,110.9506757
673595000.0,101.8425214
674080000.0,104.48233
674565000.0,112.1725232
675050000.0,103.178436
675535000.0,107.061897
676020000.0,99.9459455
676505000.0,109.8700254
676990000.0,102.8975141
677475000.0,105.6815946
677960000.0,104.3493116
678445000.0,95.1635816
678930000.0,97.5003125
679415000.0,103.3172071
679900000.0,108.3411634
680385000.0,107.8741147
680870000.0,91.6502988
681355000.0,108.3346784
681840000.0,97.6151044
682325000.0,102.6808774
682810000.0,99.6839521
683295000.0,113.0704419
683780000.0,107.5513532
684265000.0,101.6905286
684750000.0,99.8563916
685235000.0,99.6744535
685720000.0,109.7278592
686205000.0,104.6000592
686690000.0,95.7959058
687175000.0,110.6305768
687660000.0,106.6975934
688145000.0,101.0321271
688630000.0,101.5563657
689115000.0,106.9567792
689600000.0,106.4235532
690085000.0,109.1846845
690570000.0,90.9026639
691055000.0,109.7098539
691540000.0,95.02655
692025000.0,110.5292813
692510000.0,112.836456
692995000.0,103.9611661
693480000.0,106.5035321
693965000.0,96.91098
694450000.0,100.81288119999999
694935000.0,105.6019055
695420000.0,108.9395291
695905000.0,107.5456845
696390000.0,114.9850614
696875000.0,108.8786008
697360000.0,96.96769689999999
697845000.0,98.16252109999999
698330000.0,113.1754987
698815000.0,103.7945401
699300000.0,112.3547513
699785000.0,108.7857816
700270000.0,101.0178983
700755000.0,99.2181852
701240000.0,101.7542035
701725000.0,110.9321591
702210000.0,106.9569471
702695000.0,105.9148328
703180000.0,106.6928022
703665000.0,102.0519254
704150000.0,108.714401
704635000.0,110.6845624
705120000.0,99.6159131
705605000.0,100.53324860000001
706090000.0,104.6257627
706575000.0,107.0156705
707060000.0,89.8141324
707545000.0,106.1768109
708030000.0,111.5732724
708515000.0,96.8994443
709000000.0,106.8240354
709485000.0,101.619354
709970000.0,108.0566327
710455000.0,100.6695706
710940000.0,110.9611051
711425000.0,108.7365491
711910000.0,101.6987302
712395000.0,114.1603925
712880000.0,108.2139356
713365000.0,108.6621396
713850000.0,108.7735593
714335000.0,107.6921994
714820000.0,110.446922
715305000.0,109.1016767
715790000.0,105.3635709
716275000.0,88.8462216
716760000.0,107.9732053
717245000.0,105.5011594
717730000.0,107.8779599
718215000.0,102.6248166
718700000.0,101.8429486
719185000.0,101.7692258
719670000.0,107.3055112
720155000.0,107.8762357
720640000.0,110.3511655
721125000.0,108.2192762
721610000.0,109.4951245
722095000.0,110.1234281
722580000.0,105.7320172
723065000.0,111.268234
723550000.0,109.5402143
724035000.0,102.9107511
724520000.0,101.3435285
725005000.0,105.1006848
725490000.0,84.5514371
725975000.0,106.7057263
726460000.0,107.4440305
726945000.0,96.5657956
727430000.0,103.6076352
727915000.0,105.1729962
728400000.0,114.6036451
728885000.0,101.6302945
729370000.0,111.1445081
729855000.0,105.1071622
730340000.0,109.2507245
730825000.0,103.2350995
731310000.0,105.7659833
731795000.0,99.2875363
732280000.0,105.7929532
732765000.0,114.1897962
733250000.0,103.6260068
733735000.0,97.2010266
734220000.0,107.9824369
734705000.0,102.0279386
735190000.0,99.5225293
735675000.0,105.7631604
736160000.0,101.4417798
736645000.0,109.2955091
737130000.0,90.0466535
737615000.0,101.3216245
738100000.0,110.0386197
738585000.0,94.8415448
739070000.0,107.3060834
739555000.0,103.2044217
740040000.0,112.1203153
740525000.0,108.1862104
741010000.0,112.5452191
741495000.0,108.5533292
741980000.0,109.0103376
742465000.0,99.613548
742950000.0,107.5454404
743435000.0,85.3062436
743920000.0,110.8836667
744405000.0,111.3441465
744890000.0,96.0210569
745375000.0,107.9178235
745860000.0,110.9124601
746345000.0,110.1154248
746830000.0,93.8482358
747315000.0,102.1282346
747800000.0,101.4223935
748285000.0,108.3602597
748770000.0,107.3709256
749255000.0,107.9276349
749740000.0,106.4858396
750225000.0,105.6083295
750710000.0,95.2892835
751195000.0,105.9128644
751680000.0,106.4975049
752165000.0,109.4455258
752650000.0,103.6892697
753135000.0,90.6804425
753620000.0,102.0523145
754105000.0,110.0701215
754590000.0,95.597038
755075000.0,97.5098951
755560000.0,94.4097211
756045000.0,108.4571378
756530000.0,101.4118039
757015000.0,106.3444211
757500000.0,104.0059659
757985000.0,110.4430692
758470000.0,108.5595853
758955000.0,102.7729337
759440000.0,99.1195066
759925000.0,108.5839688
760410000.0,105.6513669
760895000.0,105.8498304
761380000.0,99.0016706
761865000.0,107.408386
762350000.0,106.7544629
762835000.0,101.9691083
763320000.0,107.9764783
763805000.0,94.0590589
764290000.0,106.1179807
764775000.0,105.6835096
765260000.0,107.9743802
765745000.0,101.7316815
766230000.0,98.2891004
766715000.0,115.019592
767200000.0,102.5677106
767685000.0,103.0298688
768170000.0,103.5210111
768655000.0,101.2244565
769140000.0,111.58673830000001
769625000.0,105.6304547
770110000.0,112.4327619
770595000.0,107.4773404
771080000.0,109.9103086
771565000.0,110.0082929
772050000.0,103.293945
772535000.0,95.4609525
773020000.0,109.5146024
773505000.0,100.249664
773990000.0,97.1053693
774475000.0,96.5217282
774960000.0,112.0547025
775445000.0,111.9101483
775930000.0,108.4318692
776415000.0,113.2422559
776900000.0,105.733917
777385000.0,107.4354093
777870000.0,107.1462171
778355000.0,108.7936704
778840000.0,110.8691709
779325000.0,107.5819928
779810000.0,105.4081952
780295000.0,103.5519406
780780000.0,105.6196286
781265000.0,104.5008084
781750000.0,99.8857877
782235000.0,108.6194074
782720000.0,105.8654554
783205000.0,98.8604047
783690000.0,102.8079984
784175000.0,104.0418546
784660000.0,106.4306333
785145000.0,105.4121167
785630000.0,102.5865476
786115000.0,109.2301099
786600000.0,112.4026868
787085000.0,104.4461209
787570000.0,104.8472135
788055000.0,109.8630902
788540000.0,110.05037659999999
789025000.0,94.1547238
789510000.0,106.6671903
789995000.0,104.3739774
790480000.0,114.2863462
790965000.0,110.9090497
791450000.0,111.2715146
791935000.0,105.7749784
792420000.0,96.05405400000001
792905000.0,103.4410855
793390000.0,102.7360379
793875000.0,114.9473951
794360000.0,114.387428
794845000.0,106.5442273
795330000.0,109.4550702
795815000.0,99.8124463
796300000.0,103.7774732
796785000.0,106.5517957
797270000.0,109.3824155
797755000.0,93.4328534
798240000.0,105.9912564
798725000.0,96.1679303
799210000.0,103.0924222
799695000.0,100.8758237
800180000.0,107.1616819
800665000.0,107.5795514
801150000.0,97.0108869
801635000.0,78.8875882
802120000.0,106.901016
802605000.0,104.5314023
803090000.0,102.2810819
803575000.0,105.4416654
804060000.0,103.1035154
804545000.0,106.8948056
805030000.0,106.9728315
805515000.0,108.3197705
806000000.0,105.2022397
806485000.0,114.8847654
806970000.0,105.762779
807455000.0,105.6054227
807940000.0,88.7988813
808425000.0,107.6185681
808910000.0,103.3002545
809395000.0,102.6457059
809880000.0,107.801399
810365000.0,106.1934812
810850000.0,108.2523114
811335000.0,110.06679510000001
811820000.0,101.0646436
812305000.0,110.0519254
812790000.0,103.1592328
813275000.0,92.8502271
813760000.0,106.3360669
814245000.0,100.8189695
814730000.0,93.2973401
815215000.0,98.5383985
815700000.0,104.0058515
816185000.0,106.4994504
816670000.0,98.6162564
817155000.0,97.9786756
817640000.0,110.6150739
818125000.0,104.7697675
818610000.0,110.9835965
819095000.0,97.2653196
819580000.0,85.9922635
820065000.0,111.0026929
820550000.0,98.3519818
821035000.0,92.9093396
821520000.0,107.5075605
822005000.0,110.8323209
822490000.0,106.3384397
822975000.0,95.6520764
823460000.0,96.4805982
823945000.0,110.3874967
824430000.0,109.2962033
824915000.0,111.50254029999999
825400000.0,107.2920606
825885000.0,105.6194684
826370000.0,111.4558026
826855000.0,106.4357526
827340000.0,103.8678281
827825000.0,87.6272199
828310000.0,103.9695356
828795000.0,109.1765439
829280000.0,108.0112302
829765000.0,97.8604962
830250000.0,110.9631955
830735000.0,103.2284238
831220000.0,93.3388059
831705000.0,110.2495649
832190000.0,99.0168988
832675000.0,111.6281888
833160000.0,102.251991
833645000.0,102.1886975
834130000.0,108.6914212
834615000.0,109.9630582
835100000.0,104.2508313
835585000.0,112.8688047
836070000.0,110.7185285
836555000.0,109.6929776
837040000.0,111.7998807
837525000.0,100.941673
838010000.0,109.1822736
838495000.0,98.7606809
838980000.0,108.6715009
839465000.0,101.350517
839950000.0,96.6401899
840435000.0,108.2839353
840920000.0,110.3034284
841405000.0,109.0664518
841890000.0,108.6580274
842375000.0,110.6545026
842860000.0,101.6012876
843345000.0,98.7744519
843830000.0,108.8204496
844315000.0,107.3927152
844800000.0,106.8468549
845285000.0,103.1917646
845770000.0,107.5426862
846255000.0,100.4455258
846740000.0,106.1435544
847225000.0,93.3982083
847710000.0,100.8153455
848195000.0,95.0653302
848680000.0,101.672714
849165000.0,106.1507718
849650000.0,105.3696439
850135000.0,113.7921521
850620000.0,110.2224271
851105000.0,104.8076398
851590000.0,112.1583173
852075000.0,110.0994184
852560000.0,104.6447141
853045000.0,104.4222333
853530000.0,98.0709226
854015000.0,98.1583478
854500000.0,108.191467
854985000.0,104.3240735
855470000.0,106.4901044
855955000.0,101.4993894
856440000.0,97.5604627
856925000.0,103.1849439
857410000.0,104.8348386
857895000.0,111.0121991
858380000.0,104.5924756
858865000.0,108.6112058
859350000.0,108.8098294
859835000.0,107.7491147
860320000.0,102.4156034
860805000.0,107.2950971
861290000.0,95.3607938
861775000.0,110.7466733
862260000.0,109.7011258
862745000.0,110.7673413
863230000.0,109.222511
863715000.0,105.7147367
864200000.0,106.9500959
864685000.0,103.4552304
865170000.0,108.2469175
865655000.0,109.9281308
866140000.0,106.8964231
866625000.0,112.768501
867110000.0,105.0373075
867595000.0,102.4836194
868080000.0,109.541023
868565000.0,102.6971585
869050000.0,104.2165525
869535000.0,110.1668393
870020000.0,105.658508
870505000.0,100.3957822
870990000.0,109.4795453
871475000.0,105.0271451
871960000.0,108.6697843
872445000.0,102.5613172
872930000.0,106.7505567
873415000.0,106.7410276
873900000.0,98.6730725
874385000.0,105.797157
874870000.0,109.5020139
875355000.0,115.1573102
875840000.0,101.2967984
876325000.0,102.2606885
876810000.0,114.0111844
877295000.0,108.6204602
877780000.0,111.8546445
878265000.0,100.1042859
878750000.0,101.9936521
879235000.0,106.6307447
879720000.0,103.0666959
880205000.0,103.5421903
880690000.0,108.1009519
881175000.0,110.4669339
881660000.0,109.6499555
882145000.0,106.8864286
882630000.0,105.0880201
883115000.0,106.9339292
883600000.0,111.6497876
884085000.0,106.212631
884570000.0,104.4860456
885055000.0,104.8471677
885540000.0,110.1432569
886025000.0,102.2931134
886510000.0,104.8459241
886995000.0,111.5911481
887480000.0,107.9382169
887965000.0,102.9442975
888450000.0,107.6071088
888935000.0,102.6217496
889420000.0,109.6850125
889905000.0,103.7468488
890390000.0,108.0708158
890875000.0,104.2008741
891360000.0,96.3826291
891845000.0,97.103172
892330000.0,105.6808927
892815000.0,90.5835416
893300000.0,112.4146344
893785000.0,114.273483
894270000.0,101.2853162
894755000.0,109.5272824
895240000.0,101.2019193
895725000.0,112.7043759
896210000.0,106.0990064
896695000.0,108.4388806
897180000.0,95.5548932
897665000.0,106.3956754
898150000.0,115.0130002
898635000.0,108.2739484
899120000.0,106.5956876
899605000.0,106.7173001
900090000.0,107.046951
900575000.0,109.9363095
901060000.0,102.7340161
901545000.0,101.2464444
902030000.0,109.7038877
902515000.0,110.7239682
903000000.0,103.6804959
903485000.0,111.4935147
903970000.0,98.1373059
904455000.0,105.219383
904940000.0,113.3079908
905425000.0,105.4756772
905910000.0,101.882713
906395000.0,109.5638272
906880000.0,108.0421598
907365000.0,102.1304547
907850000.0,110.817909
908335000.0,109.7184064
908820000.0,103.7606885
909305000.0,111.4323499
909790000.0,97.1251065
910275000.0,107.8417585
910760000.0,100.3480069
911245000.0,105.3029859
911730000.0,106.9146726
912215000.0,105.8600156
912700000.0,101.6275098
913185000.0,111.0164182
913670000.0,106.2629621
914155000.0,100.36071749999999
914640000.0,108.6911084
915125000.0,105.8963773
915610000.0,101.1650312
916095000.0,107.9450681
916580000.0,95.0978467
917065000.0,103.77832
917550000.0,98.6394803
918035000.0,106.9167401
918520000.0,106.4943845
919005000.0,109.6953427
919490000.0,99.855087
919975000.0,105.7975156
920460000.0,111.0787122
920945000.0,103.483505
921430000.0,105.0389249
921915000.0,96.4727704
922400000.0,83.899719
922885000.0,106.6439359
923370000.0,94.9078977
923855000.0,108.679588
924340000.0,102.1172406
924825000.0,109.1839215
925310000.0,99.78458380000001
925795000.0,102.1297147
926280000.0,107.0211866
926765000.0,108.5378263
927250000.0,113.2943418
927735000.0,110.9053266
928220000.0,110.215553
928705000.0,101.6149594
929190000.0,97.6836698
929675000.0,95.6688611
930160000.0,106.5717542
930645000.0,92.5669858
931130000.0,110.2377927
931615000.0,107.5930326
932100000.0,108.5480191
932585000.0,99.810745
933070000.0,104.7834775
933555000.0,110.6902539
934040000.0,110.1015546
934525000.0,104.5830228
935010000.0,114.0069654
935495000.0,105.0998151
935980000.0,109.9675138
936465000.0,106.2969205
936950000.0,111.92201969999999
937435000.0,107.0461728
937920000.0,100.8805997
938405000.0,104.7344205
938890000.0,108.9363324
939375000.0,111.0399015
939860000.0,99.0815656
940345000.0,103.4435575
940830000.0,106.816879
941315000.0,103.4438092
941800000.0,112.8679425
942285000.0,109.9874265
942770000.0,108.746536
943255000.0,106.5432202
943740000.0,105.5990293
944225000.0,100.64738439999999
944710000.0,110.4551236
945195000.0,85.7133329
945680000.0,111.491142
946165000.0,108.5268857
946650000.0,113.4229657
947135000.0,101.3603818
947620000.0,112.3703763
948105000.0,111.8629682
948590000.0,101.9711148
949075000.0,107.5763013
949560000.0,114.9064939
950045000.0,103.2967527
950530000.0,109.8604657
951015000.0,98.5508268
951500000.0,104.5848386
951985000.0,98.4319379
952470000.0,102.9497983
952955000.0,111.5820386
953440000.0,94.29197669999999
953925000.0,101.5443341
954410000.0,102.4770429
954895000.0,109.1983106
955380000.0,92.2985303
955865000.0,106.2608487
956350000.0,108.0755002
956835000.0,109.0810239
957320000.0,104.5225522
957805000.0,106.8458554
958290000.0,99.6727292
958775000.0,103.2959592
959260000.0,110.6687772
959745000.0,100.5154035
960230000.0,112.1969297
960715000.0,113.6872708
961200000.0,108.1194989
961685000.0,111.8141324
962170000.0,108.5208585
962655000.0,94.4282453
963140000.0,113.33042879999999
963625000.0,113.4236219
964110000.0,112.3706815
964595000.0,107.1326215
965080000.0,99.0286252
965565000.0,106.0343396
966050000.0,111.1052625
966535000.0,107.9997251
967020000.0,99.1031263
967505000.0,115.0919339
967990000.0,109.2729795
968475000.0,105.3387677
968960000.0,108.16806
969445000.0,109.5758359
969930000.0,112.3529737
970415000.0,102.5028379
970900000.0,109.0538785
971385000.0,106.4035031
971870000.0,98.8758847
972355000.0,101.25994850000001
972840000.0,108.3678281
973325000.0,104.9807355
973810000.0,111.8506314
974295000.0,102.5282972
974780000.0,110.1146924
975265000.0,99.3862836
975750000.0,96.987312
976235000.0,101.0845334
976720000.0,110.5008771
977205000.0,110.4578931
977690000.0,108.5904996
978175000.0,110.7803418
978660000.0,111.3892285
979145000.0,109.1629026
979630000.0,109.0685193
980115000.0,92.8064649
980600000.0,113.8142621
981085000.0,105.97422
981570000.0,111.6629331
982055000.0,108.9119718
982540000.0,112.5347974
983025000.0,105.212959
983510000.0,106.9495618
983995000.0,110.8807218
984480000.0,112.8380811
984965000.0,101.0141217
985450000.0,105.5259626
985935000.0,110.100311
986420000.0,103.7893598
986905000.0,107.6949002
987390000.0,94.867088
987875000.0,104.5989835
988360000.0,107.4809644
988845000.0,108.0994565
989330000.0,107.0117643
989815000.0,99.64698
990300000.0,110.1048429
990785000.0,109.7698285
991270000.0,104.3990094
991755000.0,110.350044
992240000.0,109.2726895
992725000.0,107.3246457
993210000.0,93.48999
993695000.0,104.164787
994180000.0,109.7039563
994665000.0,112.5604169
995150000.0,113.2219159
995635000.0,100.2134168
996120000.0,101.2131879
996605000.0,107.8048856
997090000.0,107.4491651
997575000.0,97.7682874
998060000.0,110.3739545
998545000.0,104.9084088
999030000.0,100.6496732
999515000.0,107.6433026
1000000000.0,110.9556501
